ID,POS,First Name,Last Name,TM,ORG,LG,Lev,DOB,Age,NAT,HT,WT,B,T,EXP,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,DEF,P,C,1B,2B,3B,SS,LF,CF,RF,DEF Pot,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,MLY,MLD,SECY,SECD,PROY,ROOK,R,Sct,SctAcc,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm
120808,SS,JOE,ALLEN,SYR,WAS,AAABL,AAA,12/17/2152,24,USA,6' 3',205 lbs,R,R,9,,,N,N,N,N,H,N,Normal,Normal,Great,-,60,60,50,35,45,55,60,60,50,35,45,55,60,60,50,35,45,55,65,60,70,45,55,55,7,5,Line Drive,Pull,Spray,20,30,20,40,25,20,30,20,40,20,25,30,20,40,25,25,30,20,40,25,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83,3/4,Normal,1,1,1,1,1,8,7,7,7,4,10,8,5,-,-,-,-,6,5,-,-,-,7,10,-,10,8,7,7,5,-,5,6,8,6,9,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2174,Major League,Washington,2174,22,24,657,0,-
129067,2B,ROLAND,ALOMAR,IOW,CHC,AAABL,AAA,11/05/2154,22,USA,5' 11',170 lbs,S,R,6,,,N,N,H,L,H,N,Sparkplug,Normal,Average,-,55,50,70,55,50,65,50,55,70,60,50,65,50,55,70,55,50,60,50,60,70,60,50,75,3,1,Line Drive,Normal,Normal,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,3/4,Normal,1,1,1,1,1,7,7,2,9,3,7,1,7,-,-,6,7,-,1,-,-,-,7,10,-,8,7,2,4,2,-,-,9,8,4,3,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,Trade,Jul. 21st   2176,Major League,Texas,2173,6,15,170,0,-
130848,RP,RODRIGO,ALVARADO,LVG,NYM,AAABL,AAA,08/01/2149,27,USA,6' 6',200 lbs,L,L,7,,,H,N,N,N,H,L,Normal,Durable,Poor,-,40,40,35,20,35,40,40,40,35,20,35,40,40,40,35,20,35,40,40,40,35,20,40,40,10,1,Groundball,Normal,Normal,45,60,50,55,65,50,60,50,60,65,45,60,50,50,65,50,60,50,55,65,50,50,-,-,-,-,45,50,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,91-93,OTT,GB'er,9,7,1,1,1,2,2,9,1,1,2,5,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,-,-,-,-,-,1,1,1,1,-,0,-,0,0,0,1,172,5,No,,Jun. 1st   2177,Very High,Minor,Minor FA signing,Jun. 23rd   2172,Major League,-,0,0,0,0,0,-
130665,SS,JOSÉ,ANAYA,OMA,KC,AAABL,AAA,07/22/2153,23,DOM,6' 2',185 lbs,R,R,8,,,N,N,L,N,N,N,Normal,Normal,-,-,40,40,40,35,45,40,40,40,40,40,50,45,40,40,40,35,45,40,45,45,40,35,50,45,5,1,Normal,Pull,Pull,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,3/4,Normal,1,1,1,1,1,7,6,7,4,6,6,8,3,-,-,1,-,-,3,-,-,-,5,10,-,9,6,6,5,7,3,7,6,4,2,1,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2170,Major League,Kansas City,2170,15,24,444,2169,Surprise
126014,RF,ANDY,ANDERSON,IOW,CHC,AAABL,AAA,02/22/2155,22,USA,6' 4',185 lbs,L,L,7,,,N,N,N,H,N,N,Normal,Durable,Average,-,55,50,50,55,45,55,50,50,50,55,45,50,50,55,50,55,45,55,50,55,50,65,45,55,1,1,Flyball,Pull,Pull,20,35,20,35,35,20,35,20,35,35,20,35,20,35,35,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,3/4,GB'er,1,1,1,1,1,6,4,6,1,8,5,9,9,-,-,9,-,-,-,4,5,9,9,10,-,9,-,-,-,9,6,9,9,10,9,10,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2173,Major League,Chicago,2173,6,23,178,0,-
134011,LF,CHANDLER,ANDERSON,Bisons,TOR,AAABL,AAA,03/10/2149,28,USA,6' 1',200 lbs,R,R,13,,,N,N,N,N,N,N,Normal,Normal,Average,-,60,50,50,50,60,70,50,60,50,50,60,70,50,60,50,50,60,70,50,60,50,50,60,70,2,1,Normal,Pull,Normal,20,30,20,35,20,20,25,20,35,20,20,30,20,35,20,20,30,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,NEU,84-86,SIDE,Normal,1,1,1,1,1,2,5,7,5,4,6,9,5,-,-,6,1,-,-,5,-,3,5,8,-,6,2,3,-,5,-,5,1,4,3,1,-,1 (arbitr.),-,1,4,715,5,860,10,No,,Jun. 1st   2177,Very High,Minor,Minor FA signing,Apr. 3rd   2177,Major League,Pittsburgh,2167,13,2,366,0,-
124398,RF,GERALD,ANDERSON,ROC,MIN,AAABL,AAA,08/26/2150,26,USA,6' 5',200 lbs,L,L,11,,,H,H,N,N,H,H,Captain,Fragile,Average,-,55,50,55,30,35,55,50,55,50,30,35,55,50,55,55,30,35,55,50,55,55,30,40,60,5,4,Line Drive,Pull,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,GB,83-85,3/4,GB'er,1,1,1,1,1,3,2,4,1,7,8,7,7,-,-,-,-,-,-,7,-,7,7,5,-,4,-,-,-,8,5,7,8,10,9,10,$650 000,1 (auto.),$650 000,1,1,172,3,577,8,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2169,Major League,Minnesota,2169,1,27,27,0,-
128400,RP,JAY,ANDERSON,LHV,PHI,AAABL,AAA,10/10/2151,25,USA,6' 7',200 lbs,L,L,9,,,N,N,L,N,L,L,Unmotivated,Durable,Average,-,20,25,30,20,25,20,25,20,30,20,25,20,25,20,30,20,25,20,25,20,30,20,25,25,9,1,Normal,Spray,Normal,60,55,40,55,50,65,55,40,55,50,60,55,40,55,50,65,55,40,55,50,70,75,55,55,-,-,70,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,95-97,OTT,Power,6,8,1,1,1,3,3,6,1,2,2,2,6,6,-,-,-,-,-,-,-,-,6,6,-,6,-,-,-,-,-,-,1,3,1,3,$650 000,1 (auto.),$650 000,1,0,71,2,405,8,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2169,Major League,Philadelphia,2169,14,7,400,0,-
126171,RP,RALPH,ANDERSON,PAW,BOS,AAABL,AAA,12/03/2146,30,USA,6' 4',200 lbs,L,L,11,,,L,N,H,H,N,N,Outspoken,Fragile,Good,-,40,40,35,30,30,40,40,40,35,30,30,40,40,40,35,30,30,40,40,40,35,30,30,40,5,1,Groundball,Pull,Normal,50,55,50,50,55,55,55,50,55,55,50,55,50,50,55,50,55,50,50,55,55,55,-,-,-,-,50,50,60,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,92-94,OTT,GB'er,3,10,1,1,1,2,1,8,1,4,3,2,4,4,-,-,-,-,-,-,-,-,4,4,-,3,-,-,-,3,-,1,2,1,1,3,$1 800 000,1,$3 600 000,2,5,870,6,1093,9,No,,Jun. 1st   2177,Very High,Minor,Free Agent signing,Jan. 1st   2176,Major League,Minnesota,2168,6,20,175,0,-
135110,CF,SHAUN,ANDERSON,TOL,DET,AAABL,AAA,04/05/2150,27,USA,6' 3',200 lbs,R,R,12,,,N,N,N,N,H,N,Normal,Durable,Average,-,50,45,55,55,40,55,45,50,55,55,40,55,45,50,55,55,40,55,45,50,55,55,45,55,4,3,Normal,Spray,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,GB,85-87,3/4,GB'er,1,1,1,1,1,7,7,8,7,8,7,10,7,-,-,8,7,3,5,10,7,9,7,10,-,10,7,7,6,10,7,9,6,9,6,9,-,1 (arbitr.),$2 600 000,1,4,688,4,688,9,No,,Jun. 1st   2177,Very High,Minor,Minor FA signing,Jan. 30th   2177,Major League,New York,2168,3,2,67,0,-
122558,SS,IAN,ANDREWS,RR,TEX,AAABL,AAA,06/07/2142,34,USA,6' 3',200 lbs,S,R,17,,,L,L,H,H,N,L,Outspoken,Normal,Average,-,40,40,45,45,45,40,40,40,45,45,45,45,40,40,45,45,45,40,40,40,45,45,45,40,5,1,Flyball,Normal,Normal,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,FB,84-86,3/4,Normal,1,1,1,1,1,7,6,7,8,1,6,7,5,-,-,-,6,5,5,-,-,-,5,10,-,10,7,6,5,-,-,-,2,2,2,3,-,1 (arbitr.),-,1,4,688,4,688,15,No,,Jun. 1st   2177,Very High,Minor,Minor FA signing,Dec. 16th   2169,Major League,Chicago,2161,5,13,135,0,-
128938,SP,DOMINGO,ARANGO,NRL,MIL,AAABL,AAA,11/15/2154,22,USA,5' 11',185 lbs,R,R,6,,,N,N,H,L,H,L,Normal,Normal,Average,-,40,45,35,30,35,40,45,40,35,30,35,40,45,40,35,30,35,40,45,40,35,30,35,40,6,1,Groundball,Spray,Pull,60,55,50,55,55,60,55,50,55,55,60,55,50,55,55,60,55,50,55,55,60,60,45,60,65,65,-,-,65,65,65,65,-,-,-,-,-,-,-,-,-,-,-,-,5,GB,95-97,OTT,Power,7,9,1,1,1,2,1,7,1,4,3,3,3,3,-,-,-,-,-,-,-,-,3,3,-,2,-,-,-,3,-,2,1,1,1,3,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2173,Major League,Milwaukee,2173,2,17,47,0,-
132441,SS,TOMÁS,ARCHULETA,NOR,MIA,AAABL,AAA,10/24/2149,27,CUB,6' 1',200 lbs,L,R,12,,,N,N,H,N,H,H,Sparkplug,Durable,-,-,60,55,50,50,50,55,55,60,50,50,50,55,55,60,50,50,50,55,55,60,50,50,50,55,4,4,Normal,Normal,Normal,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,FB,83-85,3/4,Normal,1,1,1,1,1,6,6,7,5,3,6,7,4,-,-,8,-,4,4,-,-,-,4,10,-,8,5,5,4,4,-,3,1,7,2,6,$650 000,1 (auto.),$650 000,1,0,32,3,538,7,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2166,Major League,Miami,2166,16,6,459,2165,Sarasota
121709,CF,STEVE,ARNOLD,SCR,NYY,AAABL,AAA,08/09/2151,25,USA,6' 2',195 lbs,L,L,10,,,N,N,N,N,N,H,Normal,Normal,Average,-,40,50,45,40,35,35,50,40,45,35,35,35,50,40,45,40,35,35,50,45,50,45,60,40,5,1,Normal,Ex. Pull,Spray,20,25,20,35,20,20,25,20,35,20,20,25,20,35,20,20,25,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,85-87,3/4,Normal,1,1,1,1,1,6,4,5,1,6,5,7,2,-,-,7,-,-,-,7,2,5,3,9,-,8,-,-,-,7,3,6,6,8,7,10,-,1 (auto.),-,1,0,0,0,0,7,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2170,Major League,New York,2170,4,22,112,0,-
133660,C,ALBERTO,ARROYO,PAR,MON,AAABL,AAA,06/12/2153,23,DOM,5' 10',195 lbs,S,R,8,,,N,N,N,N,N,N,Normal,Durable,-,-,45,50,45,55,55,45,50,45,45,55,55,45,50,45,45,55,55,45,50,50,45,55,55,45,3,1,Normal,Normal,Pull,20,35,25,40,25,20,35,25,40,25,20,35,25,40,25,20,40,25,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,SIDE,Normal,1,1,9,10,8,2,5,6,2,4,5,6,9,-,9,-,-,-,-,-,-,-,9,7,9,4,-,-,-,5,-,4,3,4,1,1,$650 000,1 (auto.),$650 000,1,0,95,1,233,6,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2170,Major League,Montreal,2170,7,4,184,2169,Portland
134048,RP,JORGE,ARTEAGA,FRE,SF,AAABL,AAA,10/04/2149,27,USA,6' 4',200 lbs,R,R,13,,,N,N,N,H,H,L,Normal,Iron Man,Average,-,50,50,45,50,45,50,50,50,45,50,45,50,50,50,45,50,45,50,50,50,45,50,50,50,3,1,Normal,Normal,Normal,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,55,50,50,50,50,60,60,45,45,-,-,-,-,-,-,-,-,50,60,-,-,-,-,-,-,-,-,-,-,3,NEU,93-95,3/4,Normal,6,5,1,1,1,2,6,2,1,5,1,3,6,6,-,6,-,-,-,-,-,-,8,8,-,6,-,-,-,2,-,-,2,2,1,1,-,1 (auto.),-,1,0,0,0,0,10,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2167,Major League,San Francisco,2167,12,12,346,0,-
122477,SP,TONY,ARTHUR,COL,SA,AAABL,AAA,01/25/2151,26,USA,6' 4',205 lbs,R,R,11,,,N,L,H,N,N,N,Normal,Normal,Average,-,40,45,30,20,25,40,45,40,30,20,25,40,45,40,30,20,25,40,45,40,35,20,25,40,10,1,Groundball,Spray,Normal,50,50,45,50,50,50,50,45,50,50,50,50,45,50,50,55,50,45,50,50,-,-,50,55,55,65,60,60,-,-,55,60,55,60,-,-,-,-,-,-,60,60,-,-,6,NEU,96-98,OTT,Normal,4,4,1,1,1,4,3,8,1,1,2,2,8,8,-,-,-,-,-,-,-,-,8,8,-,7,1,3,-,-,-,-,1,1,1,3,-,1 (arbitr.),-,1,4,688,4,688,8,No,,Jun. 1st   2177,Very High,Minor,Minor FA signing,Feb. 27th   2177,Major League,Houston,2169,1,19,19,0,-
133313,RF,PAUL,ASH,Bisons,TOR,AAABL,AAA,07/22/2152,24,USA,6' 1',195 lbs,R,R,5,,,H,N,N,N,N,N,Prankster,Normal,Average,-,50,50,65,55,50,50,50,55,65,55,50,55,50,50,65,55,50,50,55,60,70,55,50,65,6,1,Line Drive,Normal,Normal,20,35,25,40,30,20,35,25,40,30,20,35,25,40,30,20,35,25,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,SIDE,Normal,1,1,1,1,1,4,3,3,4,7,10,8,8,-,-,-,-,-,-,7,6,8,8,8,-,6,2,-,-,9,6,8,7,9,8,8,$650 000,1 (auto.),$650 000,1,0,0,0,61,4,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2173,Major League,Toronto,2173,2,18,48,0,-
128879,LF,WAYNE,AURILIA,MEM,STL,AAABL,AAA,01/13/2152,25,USA,6' 0',200 lbs,L,R,6,,,N,N,N,N,N,N,Normal,Normal,Good,-,50,45,65,50,45,55,45,45,60,50,45,50,45,50,65,50,45,60,45,50,65,55,45,60,3,1,Line Drive,Pull,Normal,20,30,25,35,30,20,30,25,35,30,20,30,25,35,30,20,35,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,SIDE,Normal,1,1,1,1,1,4,4,3,4,6,6,6,7,-,-,-,-,-,-,7,3,4,7,8,-,6,3,1,-,7,4,6,8,10,7,9,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,None,Dec. 21st   2176,Major League,St. Louis,2173,20,30,605,0,-
