ID,POS,First Name,Last Name,TM,ORG,LG,Lev,DOB,Age,NAT,HT,WT,B,T,EXP,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,DEF,P,C,1B,2B,3B,SS,LF,CF,RF,DEF Pot,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,MLY,MLD,SECY,SECD,PROY,ROOK,R,Sct,SctAcc,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm
1414,SP,Jose,Martinez,POR,POR,OTL,MLB,07/27/1994,22,DOM,6' 7',225 lbs,R,R,4,5.0 Stars,5.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,-,3,2,3,1,4,3,2,3,3,1,4,3,2,3,3,1,4,3,2,3,3,1,4,3,10,1,Normal,Normal,Spray,10,7,7,7,7,8,6,6,6,7,10,8,7,8,8,10,7,7,7,7,-,-,4,4,-,-,10,10,-,-,9,9,10,10,-,-,-,-,-,-,-,-,-,-,4,NEU,94-96,SIDE,Normal,8,4,1,1,1,3,2,5,2,6,3,4,6,6,-,-,-,-,-,-,-,-,6,6,-,6,-,-,-,6,3,4,1,1,1,1,$530 000,1 (auto.),$530 000,1,2,358,2,369,2,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
3102,SP,Mike,Murdoch,COL,COL,OTL,MLB,02/03/1993,23,USA,6' 2',205 lbs,L,L,5,2.5 Stars,5.0 Stars,N,N,H,L,N,H,Normal,Normal,-,-,4,4,3,1,3,4,4,4,3,1,3,3,4,4,3,1,3,4,5,4,3,1,4,4,8,1,Groundball,Normal,Spray,6,7,6,7,7,6,7,6,7,7,6,7,6,7,7,8,8,9,7,8,7,7,8,10,-,-,-,-,7,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,93-95,OTT,GB'er,8,10,1,1,1,5,2,5,1,2,3,3,8,8,-,-,-,-,-,-,-,-,8,8,-,6,-,-,-,-,-,-,2,1,1,3,$530 000,1 (arbitr.),$530 000,1,3,551,3,625,3,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
993,SP,Curtis,Ora,IND,IND,OTL,MLB,08/01/1986,30,USA,6' 4',220 lbs,L,L,12,5.0 Stars,5.0 Stars,N,N,L,N,N,H,Normal,Normal,-,-,5,5,3,2,3,5,5,4,3,2,3,4,5,5,3,2,3,5,5,5,3,2,3,5,5,1,Groundball,Normal,Normal,8,8,8,7,9,9,8,8,7,9,8,8,8,7,9,8,8,8,7,9,8,8,7,7,-,-,9,9,9,9,-,-,9,9,-,-,-,-,-,-,-,-,-,-,5,GB,95-97,OTT,Power,8,6,1,1,1,2,2,6,1,1,4,2,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,-,-,-,1,1,1,2,$27 200 000,4,$111 600 000,4,10,1769,11,2005,11,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1712,SP,Abel,Padgett,SAC,SAC,OTL,MLB,06/22/1994,22,USA,6' 1',195 lbs,R,R,5,3.5 Stars,5.0 Stars,N,N,H,N,H,H,Sparkplug,Normal,-,-,4,4,3,2,3,4,4,4,3,2,3,4,4,4,3,2,3,4,5,4,3,2,4,4,8,1,Normal,Normal,Normal,6,7,6,7,7,5,7,6,7,7,6,8,6,8,7,10,8,8,7,9,9,10,4,5,-,-,7,10,7,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,GB,97-99,OTT,Power,8,8,1,1,1,2,4,4,1,4,2,3,6,6,-,-,-,-,-,-,-,-,6,6,-,4,-,-,-,3,-,1,1,1,1,1,$530 000,1 (auto.),$530 000,1,2,385,2,385,2,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
3297,SP,David,Rosas,SEA,SEA,OTL,MLB,10/26/1993,22,DOM,6' 4',220 lbs,S,R,5,3.0 Stars,5.0 Stars,L,L,L,N,L,L,Unmotivated,Normal,-,-,3,4,3,2,4,3,3,3,3,2,3,3,4,3,3,2,4,3,4,4,3,2,4,4,4,1,Groundball,Normal,Pull,5,7,5,7,7,5,7,5,7,6,6,7,5,7,7,9,8,8,7,9,7,8,7,10,-,-,-,-,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,94-96,3/4,GB'er,8,2,1,1,1,2,2,5,1,1,3,3,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,-,-,-,4,2,1,1,$530 000,1 (arbitr.),$530 000,1,3,518,3,610,4,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1054,SS,Devin,Sheehan,OMA,OMA,OTL,MLB,08/17/1983,33,USA,6' 0',195 lbs,R,R,15,5.0 Stars,5.0 Stars,N,N,N,N,H,L,Normal,Normal,-,-,6,7,6,8,10,5,7,7,6,9,10,5,7,6,6,8,10,5,7,6,6,8,10,5,3,1,Line Drive,Normal,Spray,1,3,1,3,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,SIDE,GB'er,1,1,1,1,1,6,8,6,6,5,7,6,5,-,-,-,-,-,5,-,-,-,5,10,-,9,7,6,5,6,2,5,3,3,4,5,$21 800 000,4,$92 200 000,4,12,2073,12,2100,13,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
160,SS,Michael,Stevens,MIA,MIA,OTL,MLB,07/23/1989,27,USA,6' 4',220 lbs,L,R,9,5.0 Stars,5.0 Stars,L,N,N,N,N,N,Normal,Normal,-,-,10,8,9,2,7,10,7,9,8,2,6,10,8,10,9,2,7,10,8,10,9,2,7,10,8,7,Line Drive,Normal,Normal,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,SIDE,Normal,1,1,1,1,1,9,8,7,8,5,7,7,8,-,-,-,7,8,8,-,-,-,8,10,-,10,10,8,8,6,-,5,10,8,8,8,$8 000 000,1 (arbitr.),$8 000 000,1,5,901,5,928,6,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1463,SP,Frank,Tanis,HON,HON,OTL,MLB,02/17/1985,31,USA,6' 0',200 lbs,R,R,14,5.0 Stars,5.0 Stars,L,L,N,H,H,N,Selfish,Normal,-,-,4,4,3,2,3,4,4,4,3,2,3,4,4,4,3,2,3,4,4,4,3,2,3,4,6,1,Normal,Pull,Spray,10,8,7,7,9,10,8,7,7,9,10,8,7,7,9,10,8,7,7,9,10,10,8,8,10,10,-,-,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,GB,97-99,OTT,Power,7,8,1,1,1,2,2,6,2,4,4,3,6,6,-,-,-,-,-,-,-,-,6,6,-,4,-,1,-,3,-,2,1,1,1,2,$25 000 000,5,$138 800 000,5,11,1939,11,2015,12,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
2365,2B,Matt,Troutman,LV,LV,OTL,MLB,01/21/1991,25,USA,6' 2',195 lbs,R,R,7,4.0 Stars,5.0 Stars,N,N,N,N,H,N,Normal,Normal,-,-,7,6,5,6,5,6,7,7,5,7,5,7,6,7,5,6,5,6,9,9,6,7,5,8,8,1,Line Drive,Normal,Normal,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,SIDE,Normal,1,1,1,1,1,8,7,7,8,5,6,9,9,-,-,-,9,6,7,6,-,4,9,10,-,10,9,7,7,6,1,6,4,6,6,7,$2 800 000,2,$8 800 000,2,5,887,5,887,5,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
62,C,John,Trudeau,BRO,BRO,OTL,MLB,12/21/1991,24,USA,6' 4',225 lbs,R,R,8,5.0 Stars,5.0 Stars,N,H,N,L,H,N,Fan Fav,Normal,-,-,5,6,5,7,10,5,6,6,5,8,10,5,6,5,5,7,9,5,6,5,5,7,10,5,2,1,Normal,Normal,Normal,1,3,1,4,2,1,3,1,4,2,1,3,1,4,2,1,3,1,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,3/4,Normal,1,1,9,9,6,2,3,5,1,4,4,5,9,-,9,-,-,-,-,-,-,-,9,5,9,4,-,-,-,4,-,3,2,2,2,1,$3 600 000,2,$21 600 000,2,5,898,5,955,5,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
254,SS,Gerardo,Vazquez,MIL,MIL,OTL,MLB,08/23/1983,33,DOM,6' 0',200 lbs,R,R,14,5.0 Stars,5.0 Stars,H,N,N,H,H,N,Normal,Durable,-,-,10,10,6,4,6,9,10,10,6,4,6,10,10,10,5,4,6,9,10,10,6,4,6,9,4,1,Line Drive,Spray,Normal,1,3,1,3,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,3/4,Normal,1,1,1,1,1,8,7,9,9,7,7,10,7,-,-,-,-,5,7,-,-,-,7,10,-,9,9,9,7,9,5,9,3,4,4,6,$29 000 000,3,$87 000 000,3,13,2279,15,2626,15,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
393,2B,Andy,Watts,TUL,TUL,OTL,MLB,06/10/1988,28,USA,6' 3',215 lbs,R,R,10,5.0 Stars,5.0 Stars,N,L,H,N,H,N,Sparkplug,Normal,-,-,6,6,6,8,9,6,7,6,6,8,9,6,6,6,6,8,9,5,6,6,6,8,9,6,4,1,Normal,Normal,Normal,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,3/4,Normal,1,1,1,1,1,6,8,3,6,5,6,1,6,-,-,-,6,3,3,-,-,-,6,10,-,10,6,3,4,4,-,1,2,3,3,3,$25 800 000,5,$146 700 000,5,8,1400,10,1725,10,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
724,SS,Rick,Yarbrough,LA,LA,OTL,MLB,05/05/1990,26,USA,6' 4',195 lbs,R,R,9,5.0 Stars,5.0 Stars,N,H,N,N,N,N,Prankster,Normal,-,-,7,6,8,7,8,6,7,7,8,8,8,7,6,6,8,7,7,6,6,7,8,7,8,6,4,1,Line Drive,Normal,Normal,1,3,1,4,2,1,3,1,4,2,1,3,1,4,2,1,3,1,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,3/4,Normal,1,1,1,1,1,9,9,7,8,7,7,8,8,-,-,-,-,7,8,-,-,-,8,10,-,10,10,9,8,9,5,8,6,4,2,3,$11 000 000,1,$11 000 000,1,6,1055,8,1380,7,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
210,LF,Chris,Albano,COL,COL,OTL,MLB,09/01/1991,25,USA,6' 6',240 lbs,R,R,7,4.5 Stars,4.5 Stars,H,H,N,N,H,N,Captain,Normal,-,-,9,10,6,6,9,6,9,9,6,6,9,6,10,9,6,6,9,6,10,9,6,6,9,6,4,1,Line Drive,Spray,Spray,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,SIDE,GB'er,1,1,1,1,1,4,4,2,3,4,6,5,5,-,-,-,-,-,-,5,-,3,5,8,-,8,2,-,-,5,-,4,2,2,2,2,$7 000 000,1 (arbitr.),$7 000 000,1,5,875,7,1215,7,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1187,CL,Justin,Billington,FRE,FRE,OTL,MLB,01/15/1988,28,USA,6' 2',215 lbs,L,L,11,4.5 Stars,4.5 Stars,N,H,N,L,N,N,Normal,Normal,-,-,4,4,3,2,4,4,4,4,3,2,3,4,4,4,4,2,4,4,4,4,3,2,4,4,6,1,Normal,Spray,Normal,10,7,7,6,7,10,9,8,8,9,9,6,7,6,7,10,7,7,6,7,10,10,-,-,-,-,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,98-100,SIDE,Power,3,9,1,1,1,3,2,5,1,3,3,3,6,6,-,-,-,-,-,-,-,-,6,6,-,4,-,-,-,2,-,-,1,1,1,2,$15 000 000,3,$66 000 000,3,8,1426,8,1538,8,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
252,2B,Jonathan,Booth,MIL,MIL,OTL,MLB,07/14/1984,32,USA,6' 0',195 lbs,R,R,13,4.5 Stars,4.5 Stars,N,N,L,N,L,L,Unmotivated,Normal,-,-,6,6,7,8,7,6,7,7,8,9,8,7,6,6,7,7,7,6,6,6,7,8,7,6,1,1,Line Drive,Normal,Normal,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,3/4,Normal,1,1,1,1,1,7,7,4,7,2,7,2,7,-,-,-,7,-,4,-,-,-,7,10,-,8,7,4,5,2,-,-,4,4,5,5,$27 400 000,3,$85 400 000,3,12,2114,12,2114,13,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
941,SP,Jay,Burrows,CLE,CLE,OTL,MLB,05/09/1994,22,USA,6' 3',200 lbs,R,R,3,4.5 Stars,4.5 Stars,N,N,N,H,H,L,Normal,Normal,-,-,4,4,3,2,4,4,5,4,3,3,4,5,4,4,3,2,4,4,4,4,3,2,4,4,6,1,Normal,Spray,Pull,5,7,8,6,8,5,7,8,6,8,6,7,8,6,8,5,7,8,6,8,4,4,8,8,-,-,-,-,6,6,7,7,-,-,-,-,-,-,-,-,-,-,-,-,4,GB,90-92,3/4,GB'er,8,5,1,1,1,3,3,6,2,2,3,2,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,2,-,1,-,-,1,1,1,2,$530 000,1 (auto.),$530 000,1,2,366,2,450,3,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
807,RP,Bill,Chavez,PHI,PHI,OTL,MLB,04/07/1992,24,USA,6' 6',230 lbs,L,L,6,4.5 Stars,4.5 Stars,H,N,H,N,H,L,Normal,Normal,-,-,4,4,3,2,4,4,4,4,3,1,3,4,4,4,3,2,4,4,4,4,3,2,4,4,4,1,Groundball,Spray,Normal,10,8,8,7,8,10,9,8,8,10,9,7,8,6,8,10,8,8,7,8,-,-,-,-,-,-,10,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,GB,95-97,3/4,GB'er,3,7,1,1,1,3,1,9,1,6,3,2,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,-,-,5,2,3,1,1,1,3,$2 200 000,3,$15 700 000,3,4,705,5,891,6,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1248,1B,Juan,Contreras,REN,REN,OTL,MLB,02/16/1981,35,MEX,6' 4',225 lbs,S,L,17,4.5 Stars,4.5 Stars,N,N,H,N,H,H,Normal,Normal,-,-,7,6,6,7,9,7,6,6,5,6,7,6,6,7,6,8,9,8,6,7,6,7,9,7,3,1,Normal,Spray,Normal,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,3/4,Normal,1,1,1,1,1,3,4,5,1,5,6,7,6,-,-,6,-,-,-,4,-,6,6,7,-,6,-,-,-,6,2,6,3,4,5,5,$25 000 000,6,$219 500 000,6,15,2590,15,2590,15,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
634,RF,Ted,Coulombe,PHO,PHO,OTL,MLB,02/07/1987,29,USA,6' 4',210 lbs,R,R,12,4.5 Stars,4.5 Stars,N,N,H,N,H,N,Sparkplug,Normal,-,-,4,6,10,8,10,3,6,4,10,9,10,3,6,4,10,8,10,3,6,4,10,8,10,3,4,1,Line Drive,Normal,Normal,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,OTT,Normal,1,1,1,1,1,4,3,5,3,9,8,6,9,-,-,4,-,-,-,10,8,9,9,8,-,6,2,2,-,10,8,9,9,10,10,10,$26 600 000,5,$138 200 000,5,8,1398,8,1451,8,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
