ID,POS,First Name,Last Name,TM,ORG,LG,Lev,DOB,Age,NAT,HT,WT,B,T,EXP,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,DEF,P,C,1B,2B,3B,SS,LF,CF,RF,DEF Pot,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,MLY,MLD,SECY,SECD,PROY,ROOK,R,Sct,SctAcc,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm
1712,SP,Abel,Padgett,SAC,SAC,OTL,MLB,06/22/1994,22,USA,6' 1',195 lbs,R,R,5,57,80,N,N,H,N,H,H,Sparkplug,Normal,-,-,40,45,35,30,35,40,45,40,35,30,35,40,45,40,35,30,35,40,45,45,35,30,40,45,65,20,Normal,Normal,Normal,50,60,55,60,60,50,55,55,55,55,55,60,55,60,60,75,65,65,60,70,70,80,45,50,-,-,60,80,60,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,GB,97-99,OTT,Power,65,65,20,20,20,30,40,40,20,40,30,35,55,55,-,-,-,-,-,-,-,-,55,55,-,40,-,-,-,35,-,25,25,20,20,20,$530 000,1 (auto.),$530 000,1,2,385,2,385,2,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
3297,SP,David,Rosas,SEA,SEA,OTL,MLB,10/26/1993,22,DOM,6' 4',220 lbs,S,R,5,50,80,L,L,L,N,L,L,Unmotivated,Normal,-,-,35,40,35,30,40,35,40,35,35,25,35,35,40,35,35,30,40,35,45,40,35,30,40,45,40,20,Groundball,Normal,Pull,50,60,50,60,55,50,55,50,60,55,50,60,50,60,55,70,65,65,60,75,55,65,60,80,-,-,-,-,60,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,94-96,3/4,GB'er,65,30,20,25,25,30,30,50,25,25,35,35,45,45,-,-,-,-,-,-,-,-,45,45,-,40,-,-,-,-,-,-,40,25,20,20,$530 000,1 (arbitr.),$530 000,1,3,518,3,610,4,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1054,SS,Devin,Sheehan,OMA,OMA,OTL,MLB,08/17/1983,33,USA,6' 0',195 lbs,R,R,15,80,80,N,N,N,N,H,L,Normal,Normal,-,-,55,60,55,65,75,50,60,60,55,70,75,50,60,55,55,65,75,50,60,55,55,65,75,50,35,20,Line Drive,Normal,Spray,20,35,20,35,35,20,35,20,35,35,20,35,20,35,35,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,SIDE,GB'er,20,20,20,20,25,55,65,55,55,45,60,55,50,-,-,-,-,-,50,-,-,-,50,80,-,70,55,55,50,55,30,50,30,35,40,45,$21 800 000,4,$92 200 000,4,12,2073,12,2100,13,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
160,SS,Michael,Stevens,MIA,MIA,OTL,MLB,07/23/1989,27,USA,6' 4',220 lbs,L,R,9,80,80,L,N,N,N,N,N,Normal,Normal,-,-,75,65,70,30,60,80,60,70,65,30,50,75,65,80,75,30,60,80,65,75,70,30,60,80,65,60,Line Drive,Normal,Normal,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,SIDE,Normal,20,20,20,25,20,70,70,60,60,45,60,60,65,-,-,-,55,65,65,-,-,-,65,80,-,80,75,65,65,50,-,45,75,65,65,65,$8 000 000,1 (arbitr.),$8 000 000,1,5,901,5,928,6,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1463,SP,Frank,Tanis,HON,HON,OTL,MLB,02/17/1985,31,USA,6' 0',200 lbs,R,R,14,80,80,L,L,N,H,H,N,Selfish,Normal,-,-,40,45,35,30,35,45,45,40,35,30,35,40,45,40,35,30,35,45,45,40,35,30,35,45,55,20,Normal,Pull,Spray,80,65,60,60,70,80,65,60,60,70,80,65,60,60,70,80,65,60,60,70,80,80,65,65,75,75,-,-,80,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,GB,97-99,OTT,Power,60,65,20,20,20,30,30,55,25,40,40,35,50,50,-,-,-,-,-,-,-,-,50,50,-,40,-,20,-,35,-,25,25,25,20,30,$25 000 000,5,$138 800 000,5,11,1939,11,2015,12,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
2365,2B,Matt,Troutman,LV,LV,OTL,MLB,01/21/1991,25,USA,6' 2',195 lbs,R,R,7,69,80,N,N,N,N,H,N,Normal,Normal,-,-,55,55,50,55,45,55,55,60,50,55,45,55,55,55,50,55,45,55,70,70,50,55,45,65,65,25,Line Drive,Normal,Normal,20,30,20,35,30,20,30,20,35,30,20,30,20,35,30,20,35,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,SIDE,Normal,20,20,20,25,20,65,60,60,65,45,55,70,70,-,-,-,70,50,55,50,-,40,70,80,-,75,70,60,55,55,25,50,45,50,55,60,$2 800 000,2,$8 800 000,2,5,887,5,887,5,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
62,C,John,Trudeau,BRO,BRO,OTL,MLB,12/21/1991,24,USA,6' 4',225 lbs,R,R,8,80,80,N,H,N,L,H,N,Fan Fav,Normal,-,-,50,50,50,60,75,45,55,50,50,65,80,50,50,50,50,55,75,45,50,50,50,60,75,45,30,25,Normal,Normal,Normal,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,3/4,Normal,20,20,70,70,55,30,35,45,25,40,40,45,70,-,70,-,-,-,-,-,-,-,70,45,70,40,-,-,-,40,-,35,30,30,30,25,$3 600 000,2,$21 600 000,2,5,898,5,955,5,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
254,SS,Gerardo,Vazquez,MIL,MIL,OTL,MLB,08/23/1983,33,DOM,6' 0',200 lbs,R,R,14,80,80,H,N,N,H,H,N,Normal,Durable,-,-,80,80,50,40,55,75,80,80,50,40,55,75,80,80,50,40,50,70,80,80,50,40,55,75,45,25,Line Drive,Spray,Normal,20,35,20,35,35,20,35,20,35,35,20,35,20,35,35,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,3/4,Normal,20,20,20,20,20,60,60,70,70,60,60,75,60,-,-,-,-,50,60,-,-,-,60,80,-,70,70,70,60,70,50,70,35,40,40,50,$29 000 000,3,$87 000 000,3,13,2279,15,2626,15,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
393,2B,Andy,Watts,TUL,TUL,OTL,MLB,06/10/1988,28,USA,6' 3',215 lbs,R,R,10,80,80,N,L,H,N,H,N,Sparkplug,Normal,-,-,55,55,50,65,70,50,55,55,50,65,75,50,55,55,50,60,70,50,55,55,50,65,70,50,40,25,Normal,Normal,Normal,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,3/4,Normal,20,20,20,20,20,55,60,35,50,45,50,25,55,-,-,-,55,35,35,-,-,-,55,80,-,75,55,35,40,40,-,25,30,35,35,35,$25 800 000,5,$146 700 000,5,8,1400,10,1725,10,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
724,SS,Rick,Yarbrough,LA,LA,OTL,MLB,05/05/1990,26,USA,6' 4',195 lbs,R,R,9,80,80,N,H,N,N,N,N,Prankster,Normal,-,-,55,55,65,60,60,55,55,60,65,65,65,60,55,55,60,60,60,50,55,55,65,60,60,55,40,20,Line Drive,Normal,Normal,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,3/4,Normal,20,20,20,20,20,75,70,60,65,60,60,65,65,-,-,-,-,60,65,-,-,-,65,80,-,80,80,70,65,70,45,65,50,40,30,35,$11 000 000,1,$11 000 000,1,6,1055,8,1380,7,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
70,CF,Matt,Jetton,BRO,BRO,OTL,MLB,09/28/1988,27,USA,6' 4',210 lbs,R,R,9,79,79,H,N,N,N,N,N,Captain,Normal,-,-,50,60,75,65,75,45,60,50,75,65,75,45,60,50,75,60,75,45,60,50,75,65,75,45,45,50,Line Drive,Normal,Normal,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,20,20,20,20,25,35,35,50,30,70,60,55,60,-,-,45,-,-,-,55,60,65,60,60,-,50,-,30,-,75,60,70,65,65,70,65,$26 000 000,6,$159 000 000,6,7,1243,7,1243,7,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1473,1B,Mike,Keehn,HON,HON,OTL,MLB,05/05/1980,36,USA,6' 2',235 lbs,R,R,18,79,79,H,N,H,N,N,H,Normal,Normal,-,-,70,65,50,55,55,65,70,70,50,60,55,65,65,70,50,55,55,60,65,70,50,55,55,65,45,20,Line Drive,Normal,Normal,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,OTT,Normal,20,20,25,25,20,30,40,45,25,40,35,30,45,-,-,45,-,-,-,-,-,-,45,55,-,45,-,25,-,35,-,20,30,25,20,20,$26 000 000,4,$114 000 000,4,16,2802,16,2802,17,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1436,RF,Danny,Campos,POR,POR,OTL,MLB,10/15/1985,30,VEN,6' 3',215 lbs,R,R,13,78,78,N,H,H,L,H,N,Fan Fav,Fragile,-,-,60,55,60,65,55,60,55,60,60,70,60,65,55,60,60,65,55,60,55,60,60,65,55,60,25,25,Normal,Normal,Normal,20,35,25,35,30,20,35,25,35,30,20,35,25,35,30,20,35,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,20,20,20,20,20,30,25,50,20,55,55,60,55,-,-,-,-,-,-,35,30,55,55,40,-,35,-,-,-,65,40,55,40,30,20,30,$23 800 000,3,$73 000 000,3,11,1923,11,1923,11,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
573,CL,Jon,Savage,SCO,SCO,OTL,MLB,09/18/1992,24,USA,6' 2',210 lbs,R,R,7,78,78,N,N,H,N,N,L,Normal,Durable,-,-,40,40,35,35,35,40,45,40,35,35,40,45,40,40,35,35,35,40,40,40,35,35,35,40,70,25,Normal,Spray,Spray,80,55,65,55,55,80,55,65,55,55,80,55,65,55,50,80,55,65,55,55,80,80,-,-,80,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,98-100,3/4,Power,40,50,25,20,20,35,40,50,55,40,45,35,65,65,-,-,-,-,-,-,-,-,65,65,-,50,30,30,-,40,-,30,25,20,25,20,$4 000 000,2,$10 000 000,2,4,702,6,1052,5,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
754,SP,Ryan,Teall,NY,NY,OTL,MLB,06/15/1992,24,USA,6' 0',200 lbs,L,L,7,68,78,L,L,N,N,H,N,Normal,Durable,-,-,45,45,35,25,40,45,45,45,35,25,40,45,45,45,35,25,40,45,45,45,35,25,40,45,75,25,Groundball,Spray,Spray,75,55,55,55,50,80,60,60,60,55,70,50,55,55,50,75,55,55,55,50,55,55,70,70,-,-,80,80,65,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,96-98,3/4,Power,65,65,20,20,20,35,30,55,20,40,50,55,50,50,-,-,-,-,-,-,-,-,50,50,-,40,-,-,-,40,-,35,25,25,20,30,$3 000 000,3,$22 600 000,3,4,716,5,1012,5,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
684,LF,Mike,Weathersby,LV,LV,OTL,MLB,05/11/1988,28,USA,6' 4',210 lbs,R,R,8,78,78,N,N,H,N,N,N,Normal,Normal,-,-,60,55,60,55,70,60,60,70,65,65,75,75,55,60,60,50,65,60,55,60,60,55,70,60,35,25,Line Drive,Spray,Spray,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,SIDE,Normal,20,20,20,20,20,45,35,40,40,60,65,55,70,-,-,-,-,-,-,70,50,50,70,70,-,65,35,25,25,70,50,65,55,55,60,55,$24 000 000,6,$163 000 000,6,7,1244,7,1369,8,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
210,LF,Chris,Albano,COL,COL,OTL,MLB,09/01/1991,25,USA,6' 6',240 lbs,R,R,7,74,77,H,H,N,N,H,N,Captain,Normal,-,-,70,75,50,55,70,55,75,70,50,55,70,55,75,70,50,55,70,55,75,70,50,55,70,55,45,20,Line Drive,Spray,Spray,20,30,25,35,30,20,30,25,35,30,20,30,25,35,30,20,30,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,SIDE,GB'er,20,20,20,20,20,40,40,30,35,45,55,45,45,-,-,-,-,-,-,45,-,35,45,65,-,60,30,-,-,45,-,40,30,30,30,30,$7 000 000,1 (arbitr.),$7 000 000,1,5,875,7,1215,7,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
634,RF,Ted,Coulombe,PHO,PHO,OTL,MLB,02/07/1987,29,USA,6' 4',210 lbs,R,R,12,76,77,N,N,H,N,H,N,Sparkplug,Normal,-,-,45,55,80,65,75,35,55,45,80,70,75,35,55,45,80,65,75,35,55,45,80,65,75,35,45,20,Line Drive,Normal,Normal,20,35,25,40,30,20,35,25,40,30,20,35,25,40,30,20,35,25,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,OTT,Normal,20,20,20,20,20,40,35,50,35,70,65,50,70,-,-,40,-,-,-,80,60,70,70,65,-,55,25,30,-,80,60,70,70,80,80,80,$26 600 000,5,$138 200 000,5,8,1398,8,1451,8,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
447,1B,John,Sommers,DAL,DAL,OTL,MLB,03/22/1992,24,USA,6' 5',215 lbs,L,L,4,77,77,L,L,H,N,L,N,Disruptive,Normal,-,-,55,55,55,70,70,50,55,50,55,60,65,45,55,55,55,70,70,50,55,55,55,70,70,50,50,25,Normal,Pull,Normal,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,3/4,Normal,20,20,20,20,20,35,35,45,20,55,60,60,50,-,-,50,-,-,-,30,30,55,50,55,-,50,-,-,-,60,40,55,35,35,30,40,$530 000,1 (arbitr.),$530 000,1,3,520,3,578,3,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
1415,SP,Dave,Garcia,POR,POR,OTL,MLB,08/13/1990,26,DOM,6' 2',205 lbs,L,L,9,72,76,N,H,N,N,H,N,Fan Fav,Normal,-,-,40,45,35,30,40,45,45,40,35,30,40,40,45,45,40,30,40,45,45,40,35,30,40,45,50,25,Groundball,Normal,Spray,80,55,50,55,55,80,65,50,65,65,70,55,50,55,55,80,55,50,55,55,75,75,-,-,-,-,75,75,70,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,94-96,3/4,Normal,65,75,20,20,20,30,30,65,20,35,35,35,50,50,-,-,-,-,-,-,-,-,50,50,-,40,-,-,-,30,-,20,20,20,20,20,$6 500 000,1,$6 500 000,1,6,1041,7,1314,7,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
870,RF,Rico,Huaman,NN,NN,OTL,MLB,11/13/1988,27,VEN,6' 1',195 lbs,L,L,10,76,76,N,H,H,N,N,N,Normal,Durable,-,-,60,50,55,60,50,65,50,55,55,55,50,60,50,60,55,60,50,70,50,60,55,60,50,65,35,25,Line Drive,Pull,Spray,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,3/4,Normal,20,20,20,20,20,35,35,55,20,70,55,65,75,-,-,45,-,-,-,75,55,75,75,60,-,45,-,-,-,80,65,75,50,55,60,55,$24 000 000,4,$99 000 000,4,8,1382,8,1382,8,No,,Sep. 27th   2016,Very High,Major,None,,Official Test League,-,0,0,0,0,0,-
